fips,cases,deaths,popdense,population,ageab65,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,pct_highschool_or_less,pct_Adults_with_Diabetes,pct_Adults_with_Obesity,infection_rate_10k,fatality_rate_10k,Infection_rate_clusters,Fatality_rate_clusters
1001,537,12,36.113876,55601,0.155626697,15.4,48.55128505,74.308014,19.343178,0.43704249,1.2050143,2.965774,45.07185364,11,33,96.58099674,223.4636872,High,Medium
1003,680,10,52.94949,218022,0.204433498,10.6,48.46162314,83.11134,8.783976,0.67011588,1.1342892,4.6467789,36.85345936,11,31,31.18951298,147.0588235,Medium,Medium
1005,325,1,10.854899,24881,0.194204413,28.9,52.78324826,45.641252,48.032635,0.34162614,0.45416183,4.2763554,62.39144897,18,42,130.6217596,30.76923077,High,Medium
1007,170,1,13.894338,22400,0.164732143,14,53.21875,74.589288,21.120536,0.38392858,0.23214286,2.6249999,65.82137489,15,38,75.89285714,58.82352941,High,Medium
1009,208,1,34.632576,57840,0.182365145,14.4,49.27385892,86.886239,1.4626556,0.5152144,0.27835409,9.5712312,52.93156815,17,34,35.96127248,48.07692308,Medium,Medium
1011,365,10,6.2849522,10138,0.163839022,31.4,54.51765634,21.217203,69.540346,0.23673309,0.12823042,7.9601496,65.59639359,24,37,360.0315644,273.9726027,High,Medium
1013,607,27,9.7812996,19680,0.202997967,23.5,46.57012195,51.255083,44.557926,0.35060975,1.2703252,1.5091463,60.13459682,19,43,308.4349593,444.8105437,High,High
1015,276,5,72.825485,114277,0.17717476,18.6,48.05341407,72.024989,20.850214,0.40953122,0.9319461,3.910673,48.35794067,18,39,24.15184158,181.1594203,Medium,Medium
1017,590,27,21.756077,33615,0.195210472,16.6,47.87446081,55.231297,39.56567,0.23203928,1.2672914,2.5613565,55.1137085,20,40,175.5168823,457.6271186,High,High
1019,74,7,18.158186,26032,0.229717271,15,49.53902889,91.656423,4.2409342,0.56853103,0.31499693,1.6210817,58.68390465,15,35,28.42655194,945.9459459,Medium,High
1021,214,3,24.60494,44153,0.167848164,18.6,49.07480805,80.139518,9.9676125,0.36011143,0.44164611,7.9269812,62.64394379,19,38,48.46782778,140.1869159,Medium,Medium
1023,192,12,5.4276023,12841,0.229966514,22.2,47.2704618,56.389689,41.515458,0.17911377,0.1557511,1.0435324,56.29756546,17,41,149.5210653,625,High,High
1025,265,5,7.4575353,23920,0.198704013,25.4,47.35785953,52.50836,44.326922,0.45568561,0.41806018,1.3628762,61.20453072,22,34,110.7859532,188.6792453,High,Medium
1027,53,2,8.4864855,13275,0.207231638,18.4,48.9039548,80.527306,13.830508,0.49717515,0.21092279,3.0131826,61.12697029,14,41,39.92467043,377.3584906,Medium,Medium
1029,29,1,10.331132,14987,0.194501902,18.5,49.51624741,92.793757,2.8691532,0.42703678,0.20684593,2.4821512,58.94475746,13,37,19.35010342,344.8275862,Medium,Medium
1031,357,2,29.517801,51909,0.169546707,15.1,49.1648847,69.854939,17.187771,1.1327515,1.5469379,7.5805739,41.31697464,16,34,68.77420101,56.02240896,High,Medium
1033,372,5,35.670868,54762,0.199298784,16.3,47.951134,78.397429,15.99832,0.5733903,0.5733903,2.6752127,52.67845821,16,31,67.93031664,134.4086022,High,Medium
1035,180,6,5.575366,12277,0.224973528,22.2,47.90258206,50.30545,45.662621,0.50500939,0.20363282,2.1503625,66.79497337,26,43,146.6156227,333.3333333,High,Medium
1037,55,1,6.3558412,10715,0.231544564,14,50.38730751,65.384972,30.471301,0.39197388,0.12132524,2.519832,60.28575134,21,40,51.32991134,181.8181818,Medium,Medium
1039,316,7,13.856955,36986,0.210620235,18.3,48.38587574,83.188236,12.442546,0.60833828,0.4298924,1.7493106,53.88618851,15,32,85.4377332,221.5189873,High,Medium
1041,126,3,8.7662735,13824,0.190176505,15.7,48.27835648,70.949072,23.220485,0.57870368,1.0778356,2.3148147,60.33023643,18,38,91.14583333,238.0952381,High,Medium
1043,408,3,43.845928,83442,0.185110616,15.8,49.42954387,91.855419,1.2056279,0.54528895,0.63876705,4.4330195,52.51706123,19,37,48.8962393,73.52941176,Medium,Medium
1045,244,0,33.687378,48956,0.1689272,18.4,49.070594,68.367511,20.451017,0.62709372,1.35632,6.6386141,46.16670322,16,37,49.84067326,0,Medium,Low
1047,814,8,15.112906,38310,0.180657792,31.1,46.16288175,27.180892,70.057428,0.22448448,0.56121117,1.1119812,54.076334,16,43,212.47716,98.28009828,High,Medium
1049,583,5,35.467697,71385,0.172613294,22.1,49.62947398,80.127478,1.4484836,1.2271485,0.35021363,14.842054,59.39362526,13,29,81.66981859,85.76329331,High,Medium
1051,822,14,51.122849,81887,0.151428188,12.3,48.34100651,72.992051,21.2146,0.40543675,0.68509043,3.0126883,45.8791666,16,34,100.3822341,170.3163017,High,Medium
1053,258,6,15.010732,36748,0.179492762,24,50.69119408,60.155654,31.403071,3.728094,0.27484489,2.4681615,62.59329224,19,39,70.20790247,232.5581395,High,Medium
1055,615,13,73.934616,102501,0.190115218,17.3,48.44147862,77.686071,15.483752,0.38145969,0.76194378,4.0155705,48.30492115,16,36,59.99941464,211.3821138,Medium,Medium
1057,69,1,10.108303,16433,0.211282176,20,48.82249133,84.153837,11.854196,0.36511896,0.39554555,1.8073389,58.67076874,23,41,41.98868131,144.9275362,Medium,Medium
1059,847,13,19.102333,31363,0.168861397,20.2,50.45116857,76.175749,3.883557,0.49102446,0.25507763,17.750216,59.36688232,15,34,270.0634506,153.4828808,High,Medium
1061,63,0,17.685356,26314,0.202971802,24,48.81811963,83.681691,9.3144335,0.85125789,0.30022042,4.0434748,55.65916634,17,39,23.94162803,0,Medium,Low
1063,164,7,4.91293,8233,0.223126442,38.7,47.21243775,17.527026,79.606462,0.19433985,0.25507105,1.664035,59.39927483,15,36,199.1983481,426.8292683,High,High
1065,290,20,8.8290291,14726,0.192109195,26,47.58929784,39.725655,57.802528,0.22409344,0.28520983,1.358142,59.36901379,18,40,196.9305989,689.6551724,High,High
1067,130,4,11.828088,17209,0.227206694,13.5,48.23057702,69.318378,25.829509,0.44744029,0.32541112,2.6730198,53.17225456,17,36,75.54186763,307.6923077,High,Medium
1069,439,6,69.728455,104722,0.177985524,18.3,48.01856343,66.31844,26.919845,0.40392657,1.0236626,3.4386281,45.20007133,14,38,41.92051336,136.6742597,Medium,Medium
1071,214,3,18.530258,51736,0.200498686,20.2,49.07607855,89.067572,3.4134839,1.4071439,0.47355806,2.953456,57.82588768,17,39,41.36384722,140.1869159,Medium,Medium
1073,4258,142,229.04567,659300,0.158572729,17,47.26088275,49.699834,43.126044,0.20673443,1.756105,3.9808888,36.31407261,13,35,64.58364933,333.4899014,High,Medium
1075,72,1,8.8372841,13844,0.216555909,21.2,48.88038139,85.972261,10.394394,0.18780699,0.10112685,1.6902629,57.42604446,19,36,52.00809015,138.8888889,Medium,Medium
1077,412,5,53.39838,92387,0.200926537,15.2,47.97969411,84.604979,9.893167,0.37451156,0.70464457,2.8618746,48.57875156,14,33,44.59501878,121.3592233,Medium,Medium
1079,103,0,18.423422,32957,0.186637133,16.8,48.69071821,76.384377,10.832296,5.6042723,0.224535,2.2271445,61.89414024,19,33,31.25284462,0,Medium,Low
1081,1188,37,104.18551,163941,0.118829335,21.4,49.18781757,67.476106,22.777097,0.25557976,4.1386839,3.7598893,32.84220219,9,30,72.46509415,311.4478114,High,Medium
1083,407,0,66.314186,96174,0.151891364,13.7,50.07174496,76.114124,13.493252,0.58851666,1.5461559,6.1451118,45.70986557,14,34,42.31912991,0,Medium,Low
1085,462,20,5.3791351,9974,0.188490074,27.9,46.82173651,25.135353,71.937037,0.31080809,0.32083418,1.7345097,61.29991722,14,47,463.2043313,432.9004329,High,High
1087,168,8,11.693524,18439,0.203698682,25.8,45.46341993,16.139704,80.047727,0.2223548,0.58029178,1.8276479,48.391922,23,50,91.11123163,476.1904762,High,High
1089,1047,7,176.54282,366519,0.15040148,13.2,48.8580401,64.59583,24.436933,0.69000516,2.6465204,5.0687686,28.93445206,14,33,28.56604978,66.85768863,Medium,Medium
1091,278,11,7.5355506,19066,0.196003357,21.8,46.85303682,44.870451,51.075214,0.20455262,0.29371656,2.5805099,54.13993073,18,42,145.809294,395.6834532,High,Medium
1093,205,12,15.480144,29763,0.212377784,17.5,49.34314417,91.82542,3.7832208,0.3695864,0.29566912,2.5736652,55.25103569,20,37,68.87746531,585.3658537,High,High
1095,1505,9,65.579605,96109,0.170379465,21.7,49.42513188,80.436796,2.403521,0.59203613,0.65966765,14.325401,49.53639221,12,34,156.593035,59.80066445,High,Medium
1097,3660,138,129.94664,413757,0.162029887,19.3,47.63109748,56.721699,35.745618,0.88143526,2.0497538,3.0568667,47.50105667,14,36,88.45771794,377.0491803,High,Medium
1099,195,2,7.93045,21067,0.202924004,30.9,47.49133716,53.956425,40.964541,1.2768785,0.45568901,1.6138986,61.59125042,18,42,92.56182655,102.5641026,High,Medium
1101,3839,97,110.99904,225763,0.151366699,20.7,47.18310795,33.288449,58.545464,0.20641114,3.1586222,3.5156336,38.27190018,14,38,170.0455788,252.6699661,High,Medium
1103,966,3,79.360237,119089,0.17468448,15.3,49.27575175,75.335252,12.659439,0.79856245,0.6625297,8.4533416,46.32993031,13,32,81.11580415,31.05590062,High,Medium
1105,135,0,4.9036951,9140,0.194091904,41.8,46.8380744,29.551423,67.527354,0.25164115,0.59080962,1.4442014,54.08804893,16,43,147.702407,0,High,Low
1107,205,6,8.7336521,19938,0.190239743,23.5,49.89467349,53.866988,39.823452,0.22569967,0.310964,4.7547396,55.66057396,15,35,102.8187381,292.6829268,High,Medium
1109,404,5,19.152643,33338,0.149589058,26.6,48.28723979,55.792189,37.314776,0.64790929,2.0847082,2.4056632,50.78246307,12,36,121.1830344,123.7623762,High,Medium
1111,171,9,15.113567,22725,0.203520352,17.7,48.65126513,75.335532,19.361936,0.41364138,0.34763475,2.9086908,55.24213791,17,37,75.24752475,526.3157895,High,High
1113,474,0,34.795723,57781,0.143299701,20.1,48.01751441,45.983973,44.756928,0.41882279,0.79957079,5.6160331,47.62075996,19,45,82.03388657,0,High,Low
1115,302,2,54.216629,88690,0.166174315,13.2,49.64144774,85.601532,9.3257412,0.29202842,0.86481003,2.5076108,51.01751614,14,37,34.05118954,66.22516556,Medium,Medium
1117,1077,23,106.04476,215707,0.153388624,8.4,48.33871872,77.531093,12.891097,0.26053861,2.2173597,5.7786722,27.15658092,11,35,49.92883866,213.5561746,Medium,Medium
1119,276,12,5.4214215,12691,0.18012765,31.3,45.71743755,24.552833,71.412814,0.12607359,2.0171775,1.1504215,48.66469002,21,43,217.4769522,434.7826087,High,High
1121,265,7,41.832939,79828,0.180012026,19.9,48.32890715,62.496871,32.567519,0.30315178,0.63511548,2.3588214,53.39060402,16,39,33.1963722,264.1509434,Medium,Medium
1123,567,70,21.822058,40497,0.215596217,20.3,48.47766501,68.780404,26.779762,0.37039781,0.58275922,2.3507914,52.05288315,16,36,140.0103711,1234.567901,High,High
1125,1986,38,61.067066,208911,0.132798177,17.4,48.14921187,61.22033,31.844661,0.2335923,1.5767479,3.8844291,41.54475498,12,35,95.06440542,191.3393756,High,Medium
1127,855,17,31.098469,63711,0.193231938,19.7,48.72000126,88.923419,6.0633171,0.4096624,0.5336598,2.5647063,55.6853199,14,40,134.1997457,198.8304094,High,Medium
1129,101,7,5.8540521,16378,0.191110026,21,49.18182928,65.117842,23.330078,7.6505065,0.88533396,1.5813896,60.43539429,17,33,61.66809134,693.0693069,Medium,High
1131,280,8,4.6182761,10627,0.194410464,31.1,47.5769267,26.649103,70.734918,0.22583983,0.23524982,1.411499,63.01658821,20,48,263.4798156,285.7142857,High,Medium
1133,231,3,14.902914,23660,0.215595943,16.2,49.26035503,93.693995,0.79458999,0.61707525,0.30853762,3.1952664,59.40195847,20,38,97.63313609,129.8701299,High,Medium
2013,2,0,0.19429277,3515,0.092176387,15.4,67.53911807,8.5917495,10.412518,19.203414,42.788053,14.708392,57.98929691,13,51,5.689900427,0,Low,Low
2016,4,0,0.50309831,5723,0.068845011,8.5,65.52507426,23.204613,6.4826138,10.746112,39.664513,13.821423,49.57596207,10,44,6.989341255,0,Low,Low
2020,485,6,65.965347,291538,0.110904925,9.2,50.89696712,57.316369,5.4480035,8.0788784,9.8638944,9.2979304,29.51842499,8,32,16.63591024,123.7113402,Medium,Medium
2050,11,0,0.17348571,18216,0.076965305,27.8,51.47123408,9.6453667,0.91128675,82.334214,0.93324548,2.4264382,65.51372528,6,31,6.038647343,0,Low,Low
2060,26,0,0.70254195,877,0.144811859,5.8,53.36374002,43.443558,0.79817558,30.102623,1.368301,7.5256556,42.99212551,15,42,296.4652223,0,High,Low
2068,1,0,0.062909462,2059,0.118989801,16.9,55.65808645,79.990286,2.1369597,5.1481303,5.3423993,3.2054394,27.5353421,5,25,4.856726566,0,Low,Low
2070,18,0,0.10531188,5000,0.094,17.2,50.36,15.22,0.71999999,70.480001,0.86000003,3.7599999,50.91537094,10,36,36,0,Medium,Low
2090,155,2,5.2135649,98971,0.103100908,8.1,53.86426327,69.254631,4.9004253,7.397116,3.3626013,8.3670974,28.13278055,6,30,15.66115327,129.0322581,Medium,Medium
2100,5,0,0.40828359,2474,0.22069523,9,49.39369442,77.405012,0.60630557,10.024253,1.0105093,3.2336298,32.64864922,7,27,20.21018593,0,Medium,Low
2110,48,2,4.5856233,32113,0.133839878,7.9,50.79874194,64.263695,1.2144614,10.874101,6.8508081,6.7947559,25.23381138,7,27,14.94721764,416.6666667,Medium,Medium
2122,159,1,1.4104275,58533,0.174055661,12,52.08685699,80.079615,0.6560402,7.5564213,1.7238138,4.2557191,38.56977701,8,33,27.16416381,62.89308176,Medium,Medium
2130,29,0,1.1064258,13918,0.155338411,10.5,51.02744647,63.17718,0.94841216,13.033482,8.3273456,5.7766922,36.93217134,9,38,20.83632706,0,Medium,Low
2150,7,0,0.77887344,13345,0.103334582,9.3,53.17347321,49.112028,1.0266017,11.884601,21.641064,8.8347696,39.90373898,8,34,5.245410266,0,Low,Low
2164,3,0,0.025640626,1587,0.102079395,15.9,51.22873346,22.306238,1.0081915,59.609324,3.1505987,3.5286706,56.20914841,10,38,18.90359168,0,Medium,Low
2170,84,1,1.681185,107610,0.119078153,10.3,51.91617879,78.9527,1.1458043,6.3906699,1.6838584,5.060868,40.12700748,9,34,7.805965988,119.047619,Low,Medium
2180,9,0,0.16820982,10008,0.077338129,23.1,52.62789768,14.928058,0.76938448,74.110711,1.4488409,2.5079936,56.557971,7,40,8.992805755,0,Low,Low
2185,4,0,0.042921741,9872,0.068172609,9.3,62.24675851,30.996758,1.4586709,50.719208,5.9258509,4.2949758,53.23597336,8,40,4.051863857,0,Low,Low
2188,4,0,0.08308325,7671,0.073132577,25.1,53.98253161,10.885152,1.0689611,77.564853,0.82127489,3.7804719,64.12449455,11,42,5.21444401,0,Low,Low
2195,4,0,0.42874879,3221,0.190934492,8.2,52.77864017,71.220118,2.1421919,10.183173,3.2288108,6.0229741,42.05011272,8,25,12.41850357,0,Low,Low
2198,3,0,0.47114873,6422,0.170663345,15.2,54.76487076,45.484272,0.51385863,41.155404,0.96543133,3.6904391,47.09445953,14,45,4.671441918,0,Low,Low
2220,17,0,1.163278,8647,0.157395629,7.5,50.8846999,61.084771,0.9367411,14.513704,7.7599168,6.9850817,32.67165709,8,27,19.65999769,0,Medium,Low
2240,11,0,0.10760501,6918,0.1452732,10.8,55.14599595,72.882336,1.63342,11.867592,2.3417173,6.374675,44.3559103,10,33,15.90054929,0,Medium,Low
2261,21,0,0.1033911,9164,0.137058053,8.1,52.41161065,69.107378,0.89480579,13.269314,4.6486251,5.3033609,35.44753122,11,35,22.91575731,0,Medium,Low
2275,8,0,0.37809685,2503,0.218937275,7.8,51.77786656,66.919696,0.4794247,16.060728,3.2760687,2.9964043,48.72727299,14,43,31.96164602,0,Medium,Low
2290,3,0,0.014129973,5327,0.152055566,25.1,52.9754083,21.813403,0.80720857,68.368685,0.37544584,2.7782992,54.21266556,9,31,5.631687629,0,Low,Low
4001,2337,86,2.4763701,71818,0.152970008,35.3,49.16594726,18.124983,0.50544431,73.158538,0.39265924,6.3911557,51.83652496,17,34,325.4058871,367.9931536,High,Medium
4003,645,8,7.9399123,126770,0.223444032,17.2,50.78488601,54.857618,3.9465174,0.82038334,2.0485919,35.633826,36.71995354,11,30,50.87954563,124.0310078,Medium,Medium
4005,1885,92,2.962415,142854,0.12498775,18.9,49.40708696,53.990787,1.2509275,25.963572,1.9474428,14.272614,31.51901722,8,24,131.952903,488.0636605,High,High
4007,292,5,4.3729882,53889,0.287739613,22.5,49.44237228,61.982965,0.63463785,16.45976,0.84247245,18.738519,41.52809525,15,31,54.18545529,171.2328767,Medium,Medium
4009,96,2,3.1798911,38072,0.139472578,21.3,53.27537298,50.99811,1.4603908,12.313511,0.55946629,33.13984,43.46578979,10,35,25.21538138,208.3333333,Medium,Medium
4011,18,1,1.9877582,9483,0.131603923,11.9,51.3656016,45.755562,1.697775,2.7312033,0.80143418,47.295159,46.65186119,12,29,18.98133502,555.5555556,Medium,High
4012,342,5,1.8103678,21098,0.392786046,22.1,51.28448194,56.673616,0.89581953,11.612475,0.64461087,28.083232,54.20793533,14,30,162.100673,146.1988304,High,Medium
4013,48710,771,185.12689,4410824,0.151736954,14.7,49.46282146,54.902053,5.4661442,1.6657658,4.3072451,31.27844,34.66777134,9,27,110.4328806,158.28372,High,Medium
4015,1071,85,6.078229,209550,0.303154378,17.5,50.57456454,76.915771,1.0713434,2.0696731,1.1314722,16.830827,49.27679062,14,32,51.1095204,793.6507937,Medium,High
4017,3625,125,4.2857819,110445,0.181176151,28.5,50.05296754,41.695866,0.80220923,43.668795,0.6165965,11.452759,46.93796539,15,34,328.2176649,344.8275862,High,Medium
4019,8004,273,43.668076,1039073,0.19753665,17.8,49.22233568,51.431417,3.3891749,2.438616,3.0917943,37.551066,33.86342621,8,25,77.03019903,341.0794603,High,Medium
4021,3574,67,32.174084,447138,0.203805089,14.2,52.09062974,56.56755,4.5218702,4.4932436,1.6469188,30.425954,43.49881268,13,33,79.93058072,187.4650252,High,Medium
4023,1781,22,14.518294,46511,0.181053944,24,48.31760229,14.858851,0.39560534,0.35905484,0.52460707,83.444774,52.06129265,8,27,382.9201694,123.5261089,High,Medium
4025,794,9,11.02639,231993,0.315862979,14,48.84673244,80.357599,0.69355541,1.3901281,1.0646873,14.675443,34.79154205,11,23,34.22517059,113.3501259,Medium,Medium
4027,6225,94,14.853729,212128,0.187754563,20.1,51.52832252,30.417484,1.8917823,0.95744077,1.2101185,64.312583,52.45479965,14,37,293.4548952,151.0040161,High,Medium
5001,28,0,6.9386115,17769,0.19607181,20,48.3595025,69.458044,24.458326,0.27013337,0.82165571,3.2753672,54.98671722,19,31,15.7577804,0,Medium,Low
5003,71,1,8.364131,20046,0.203581762,20.2,48.74289135,68.302906,24.498653,0.32425423,0.19954105,5.5123217,60.3825531,15,43,35.41853736,140.8450704,Medium,Medium
5005,20,0,28.993931,41619,0.308993489,14,48.28563877,94.461662,0.35080132,0.66796415,0.50217449,2.5156779,47.57513714,17,34,4.805497489,0,Low,Low
5007,2723,18,124.18565,272608,0.13410098,9.9,49.73515084,72.970712,1.7893825,1.4614391,3.9639335,16.864875,40.59583569,9,29,99.88701726,66.10356225,High,Medium
5009,26,1,24.527695,37480,0.206590181,14.9,49.20757737,93.601918,0.3628602,0.72838846,0.68036285,2.6120597,45.97621536,15,34,6.937033084,384.6153846,Low,Medium
5011,52,2,6.4804678,10897,0.189685234,23.2,48.69230063,55.27209,27.236855,0.27530512,0.23859779,15.710746,60.25266075,16,46,47.71955584,384.6153846,Medium,Medium
5015,168,5,17.297735,28223,0.231867626,15,49.77146299,79.194272,0.54919748,0.9424937,1.4279134,15.242887,49.65746403,9,28,59.52591858,297.6190476,Medium,Medium
5017,134,3,6.2547064,10438,0.203295651,29.2,50.50776011,38.9155,53.410614,0.21076836,0.6035639,5.7865493,57.30412483,10,39,128.3770837,223.880597,High,Medium
5019,56,0,9.8349171,22061,0.16712751,19.8,47.3777254,68.437517,24.110422,0.48048594,0.5802094,4.8819184,40.23232746,15,27,25.3841621,0,Medium,Low
5021,54,3,8.9644184,14847,0.21411733,22.6,48.86509059,95.177478,0.74762576,0.42432817,0.17511955,2.1351114,59.42992973,15,43,36.37098404,555.5555556,Medium,High
5023,85,4,17.407303,24965,0.267854997,14.6,49.17684759,94.700581,0.36451032,0.58882437,0.46865614,2.4193872,56.88760567,12,37,34.04766673,470.5882353,Medium,High
5025,25,0,5.1787386,8018,0.209902719,19.4,49.61336992,84.29783,11.461711,0.42404588,0.13719132,2.3946121,56.97490597,17,36,31.17984535,0,Medium,Low
5027,83,3,11.864068,23537,0.174236309,25.2,48.23044568,59.136677,35.34435,0.41636573,1.0324171,2.8975656,55.84203053,16,36,35.26362748,361.4457831,Medium,Medium
5029,55,3,14.605683,20891,0.196017424,18.2,49.11205782,81.317312,11.311091,0.71322578,0.40687378,4.0208701,56.79967022,19,37,26.32712651,545.4545455,Medium,High
5031,451,6,59.260849,108558,0.138451335,18.4,48.57311299,75.597376,16.029219,0.3279353,1.2021224,5.1806409,45.25694466,14,38,41.5446121,133.037694,Medium,Medium
5033,159,1,41.409672,63406,0.166340725,15.9,49.29817367,83.816987,1.4036527,2.2395357,1.5818693,8.0449797,52.3002634,15,35,25.07649118,62.89308176,Medium,Medium
5035,746,12,30.581587,48342,0.141450499,22.2,47.60043027,41.475323,53.661412,0.2689173,0.66195028,2.6209094,52.16197777,20,41,154.3171569,160.8579088,High,Medium
5037,85,1,10.445861,16676,0.187694891,16.7,48.23698729,72.739267,22.721276,0.3597985,0.75557688,2.0028783,57.85633659,17,39,50.97145598,117.6470588,Medium,Medium
5039,10,0,4.1549935,7182,0.231829574,14.3,49.41520468,53.063214,41.214147,0.45948206,0.22277918,3.3695351,60.1166172,8,39,13.92369813,0,Medium,Low
5041,47,1,5.78649,11512,0.190062543,29.1,47.22897846,44.518763,46.890202,0.3648367,0.57331482,6.4107016,63.54459572,14,38,40.82696317,212.7659574,Medium,Medium
5043,65,1,8.5427933,18328,0.174978175,21.4,48.85966827,66.117418,27.848101,0.39284155,0.62745526,3.8738541,48.37492657,19,41,35.46486251,153.8461538,Medium,Medium
5045,477,3,74.370972,124806,0.124849767,16.8,48.86944538,79.980129,12.001827,0.52321204,1.2619586,4.1384228,38.62974358,10,35,38.21931638,62.89308176,Medium,Medium
5047,21,0,11.294209,17810,0.19331836,21.9,50.01684447,91.482311,0.88714203,1.3250982,1.0275126,3.4194272,57.30215645,13,34,11.79112858,0,Low,Low
5049,12,0,7.6628017,12269,0.262531584,23.9,49.07490423,95.02812,0.63574864,0.72540548,0.30972369,1.5323172,50.23161411,14,28,9.780748227,0,Low,Low
5051,248,1,56.488659,99154,0.238336325,18.6,48.06664381,81.800026,8.5311741,0.59503401,0.8522097,5.8605805,42.31463528,15,30,25.01159812,40.32258065,Medium,Medium
5053,40,0,11.114748,18188,0.180063778,14.5,49.40070376,92.33011,2.6775897,0.47283922,0.40686168,2.9140092,52.98742008,17,36,21.99252254,0,Medium,Low
5055,114,0,30.293293,45325,0.159779371,16.3,49.17595146,92.644238,1.7826807,0.50082738,0.33976834,2.9233314,57.6178751,15,36,25.15168229,0,Medium,Low
5057,50,1,11.538166,21741,0.179614553,24.3,48.21305368,54.321331,29.635251,0.37256796,0.5197553,13.168667,54.2047596,18,29,22.99802217,200,Medium,Medium
5059,426,0,21.150625,33701,0.18898549,17.6,52.35156227,82.47233,11.139135,0.57268329,0.37684343,3.5221506,53.1675806,18,36,126.4057446,0,High,Low
5061,89,1,8.7517529,13341,0.179446818,19.2,48.09984259,63.705868,20.530695,1.0269095,0.53219399,12.570272,53.16023254,13,45,66.71164081,112.3595506,High,Medium
5063,55,0,19.042454,37678,0.175248155,17.3,48.75789585,88.343328,2.202877,0.47507831,0.74313921,6.5422796,51.60018921,14,29,14.59737778,0,Medium,Low
5065,20,1,9.0398006,13593,0.257926874,17.1,51.86493048,92.6727,2.0672405,0.82395347,0.47083059,2.5895681,54.23246574,13,35,14.71345546,500,Medium,High
5067,27,0,10.239039,16811,0.181488311,23.3,49.65796205,76.598656,17.494498,0.61864257,0.46993042,2.8969128,62.3167038,24,43,16.0609125,0,Medium,Low
5069,700,28,30.229326,68114,0.172901313,23.2,49.42008985,38.608804,56.769532,0.30977479,0.82068294,2.1375928,52.7439003,16,41,102.7688875,400,High,Medium
5071,227,0,15.646801,26742,0.164535188,22.4,49.59988034,78.939497,1.6677884,0.85259145,2.3820208,14.116371,61.76453781,13,40,84.88519931,0,High,Low
5073,18,1,4.8835101,6682,0.240347201,22.2,49.13199641,59.233761,35.902426,0.28434601,0.44896738,2.7686322,60.51396942,29,46,26.9380425,555.5555556,Medium,High
5075,99,9,10.798481,16434,0.197273944,17.7,49.36108069,94.833881,1.1804795,0.57806987,0.32250213,1.6794451,54.51954842,9,32,60.24096386,909.0909091,Medium,High
5077,651,2,5.7567306,8985,0.196327212,26,56.19365609,41.235393,53.878689,0.47857543,0.58987201,2.5041737,64.55433846,16,39,724.5409015,30.72196621,High,Medium
5079,1038,11,9.2014904,13383,0.153104685,18.6,61.81723082,64.051408,30.254802,0.36613615,0.18680416,3.915415,66.21097374,16,33,775.6108496,105.973025,High,Medium
5081,38,0,8.9415293,12326,0.21004381,15.8,48.15836443,72.626966,19.608957,1.4035372,0.47055008,3.7076101,55.69358349,21,38,30.82914165,0,Medium,Low
5083,46,0,11.852058,21737,0.198509454,21.1,49.92409256,90.357453,1.4123384,1.0397019,2.3830336,3.1053044,58.85426903,18,33,21.16207388,0,Medium,Low
5085,138,1,36.890697,73657,0.133157745,12.2,49.28520032,85.619831,6.2329445,0.55663413,0.88925697,4.7612581,47.55460548,13,43,18.73549018,72.46376812,Medium,Medium
5087,192,0,7.627593,16481,0.190704448,16.8,49.93022268,89.339238,0.41259634,1.3470056,0.75844913,5.9826467,63.21674538,12,35,116.4977853,0,High,Low
5089,6,0,10.815534,16722,0.285133357,20.6,49.09101782,93.816531,0.53223297,0.74751824,0.66379621,2.2844158,51.00793648,17,29,3.588087549,0,Low,Low
5091,114,2,26.898207,43592,0.168930079,21.2,49.11681042,68.572217,24.844009,0.67902366,0.46797576,3.5602864,48.85539818,12,34,26.15158745,175.4385965,Medium,Medium
5093,168,3,17.680323,41239,0.147918233,25.8,48.68449768,58.233708,35.420355,0.29098669,0.45587914,4.1829336,57.69696426,17,41,40.73813623,178.5714286,Medium,Medium
5095,12,0,4.3879704,6900,0.232028986,28.1,46.50724638,54.260868,39.608696,0.44927537,0.72463769,2.9710146,62.42050743,17,39,17.39130435,0,Medium,Low
5097,4,0,4.4182076,8924,0.270170327,18.9,49.46212461,90.239805,0.45943521,1.0757508,1.5575975,4.5607351,56.57245636,19,29,4.482294935,0,Low,Low
5099,101,3,5.2031226,8326,0.206341581,27.7,49.55560894,62.695169,30.687004,0.30026424,0.5164545,4.2157099,52.60906696,14,36,121.3067499,297.029703,High,Medium
5101,5,0,3.670965,7805,0.265086483,14.2,50.65983344,93.516976,0.512492,1.2171685,0.35874438,2.011531,48.89975452,11,32,6.406149904,0,Low,Low
5103,20,0,12.437966,23606,0.203761755,24.1,47.42861984,54.87588,39.803439,0.40244004,0.44056596,2.5247818,55.56776524,15,38,8.472422266,0,Low,Low
5105,29,0,7.2465439,10352,0.201989954,17,49.39142195,91.769707,2.0285934,0.79211751,0.31877898,3.1394899,56.82570457,15,33,28.01391036,0,Medium,Low
5107,142,3,10.006832,18029,0.190027178,33.2,47.01314549,34.610903,61.439902,0.25514448,0.47146264,2.068889,51.67097282,19,43,78.76199456,211.2676056,High,Medium
